0.16667,0.29167,0.58000
0.08333,0.41667,0.22000
0.16667,0.37500,0.71000
0.25000,0.37500,0.83000
0.50000,0.12500,0.85000
0.08333,0.45833,0.44000
0.37500,0.16667,0.97000
0.00000,0.45833,0.22000
0.16667,0.33333,0.79000
0.37500,0.08333,0.95000
0.16667,0.33333,0.66000
0.54167,0.08333,0.94000
0.08333,0.50000,0.01000
0.12500,0.37500,0.14000
0.20833,0.33333,0.78000
0.20833,0.29167,0.61000
0.50000,0.12500,0.89000
0.12500,0.54167,0.17000
0.04167,0.41667,0.12000
0.16667,0.29167,0.76000
0.41667,0.08333,0.89000
0.50000,0.08333,0.91000
0.08333,0.41667,0.06000
0.16667,0.29167,0.77000
0.50000,0.16667,0.85000
0.08333,0.41667,0.34000
0.50000,0.16667,0.90000
0.33333,0.12500,0.91000
0.20833,0.29167,0.71000
0.00000,0.54167,0.00000
0.16667,0.33333,0.67000
0.08333,0.54167,0.09000
0.12500,0.33333,0.30000
0.08333,0.41667,0.36000
0.00000,0.45833,0.03000
0.20833,0.33333,0.54000
0.50000,0.08333,0.92000
0.25000,0.33333,0.78000
0.20833,0.29167,0.65000
0.45833,0.12500,0.86000
0.12500,0.33333,0.05000
0.45833,0.08333,0.92000
0.16667,0.29167,0.67000
0.16667,0.37500,0.66000
0.37500,0.16667,0.91000
0.33333,0.08333,0.93000
0.45833,0.08333,0.97000
0.16667,0.33333,0.55000
0.50000,0.16667,0.93000
0.16667,0.29167,0.54000
0.20833,0.37500,0.54000
0.20833,0.33333,0.59000
0.12500,0.37500,0.28000
0.37500,0.16667,0.92000
0.20833,0.29167,0.75000
0.08333,0.33333,0.08000
0.04167,0.37500,0.18000
0.16667,0.33333,0.62000
0.12500,0.45833,0.22000
0.00000,0.37500,0.35000
0.20833,0.33333,0.68000
0.41667,0.08333,0.92000
0.00000,0.45833,0.47000
0.12500,0.37500,0.48000
0.16667,0.33333,0.56000
0.00000,0.50000,0.27000
0.50000,0.16667,0.97000
0.50000,0.08333,0.92000
0.12500,0.50000,0.34000
0.20833,0.29167,0.52000
0.00000,0.50000,0.42000
0.00000,0.45833,0.37000
0.45833,0.12500,0.93000
0.08333,0.33333,0.05000
0.04167,0.54167,0.23000
0.25000,0.33333,0.82000
0.54167,0.12500,0.95000
0.20833,0.33333,0.62000
0.50000,0.12500,0.88000
0.33333,0.12500,0.96000
0.04167,0.37500,0.35000
0.04167,0.33333,0.12000
0.16667,0.37500,0.66000
0.08333,0.50000,0.16000
0.08333,0.33333,0.26000
0.45833,0.16667,0.95000
0.41667,0.12500,0.92000
0.04167,0.33333,0.09000
0.25000,0.33333,0.61000
0.25000,0.37500,0.52000
0.54167,0.16667,0.92000
0.41667,0.16667,0.90000
0.41667,0.16667,0.95000
0.00000,0.54167,0.19000
0.12500,0.50000,0.28000
0.54167,0.12500,0.89000
0.16667,0.37500,0.51000
0.12500,0.45833,0.14000
0.33333,0.12500,0.85000
0.41667,0.12500,0.86000
0.16667,0.33333,0.69000
0.00000,0.50000,0.41000
0.04167,0.50000,0.13000
0.20833,0.33333,0.50000
0.25000,0.29167,0.55000
0.45833,0.08333,0.90000
0.37500,0.12500,0.88000
0.12500,0.41667,0.44000
0.50000,0.16667,0.99000
0.04167,0.37500,0.47000
0.00000,0.50000,0.20000
0.08333,0.45833,0.22000
0.37500,0.12500,0.90000
0.41667,0.16667,0.92000
0.33333,0.08333,0.95000
0.12500,0.54167,0.22000
0.00000,0.37500,0.05000
0.25000,0.33333,0.82000
0.45833,0.16667,0.89000
0.25000,0.29167,0.74000
0.41667,0.12500,0.98000
0.50000,0.16667,0.95000
0.12500,0.41667,0.11000
0.20833,0.37500,0.72000
0.41667,0.12500,0.90000
0.16667,0.29167,0.82000
0.16667,0.33333,0.69000
0.33333,0.16667,0.94000
0.00000,0.45833,0.24000
0.12500,0.45833,0.16000
0.45833,0.16667,0.89000
0.25000,0.37500,0.50000
0.16667,0.33333,0.75000
0.16667,0.33333,0.58000
0.25000,0.37500,0.54000
0.50000,0.12500,0.95000
0.20833,0.37500,0.67000
0.00000,0.33333,0.42000
0.04167,0.41667,0.43000
0.25000,0.37500,0.60000
0.25000,0.29167,0.69000
0.37500,0.16667,0.86000
0.04167,0.41667,0.34000
0.04167,0.50000,0.46000
0.16667,0.29167,0.58000
0.41667,0.08333,0.93000
0.33333,0.08333,0.95000
0.25000,0.29167,0.68000
0.54167,0.12500,0.95000
0.04167,0.50000,0.14000
0.08333,0.41667,0.04000
0.25000,0.33333,0.69000
0.33333,0.08333,0.94000
0.25000,0.37500,0.54000
0.25000,0.33333,0.77000
0.12500,0.54167,0.25000
0.12500,0.41667,0.47000
0.50000,0.08333,0.85000
0.04167,0.41667,0.43000
0.37500,0.08333,0.89000
0.00000,0.37500,0.05000
0.45833,0.12500,0.99000
0.33333,0.08333,0.93000
0.25000,0.37500,0.56000
0.04167,0.45833,0.09000
0.25000,0.33333,0.68000
0.16667,0.33333,0.54000
0.41667,0.12500,0.91000
0.04167,0.54167,0.05000
0.37500,0.08333,0.90000
0.16667,0.33333,0.73000
0.16667,0.33333,0.56000
0.54167,0.12500,0.91000
0.37500,0.12500,0.91000
0.00000,0.45833,0.06000
0.12500,0.54167,0.00000
0.50000,0.16667,0.91000
0.45833,0.16667,0.90000
0.41667,0.12500,0.94000
0.08333,0.33333,0.45000
0.20833,0.33333,0.50000
0.25000,0.29167,0.51000
0.00000,0.33333,0.17000
0.08333,0.33333,0.43000
0.54167,0.16667,0.92000
0.25000,0.33333,0.63000
0.33333,0.08333,0.87000
0.33333,0.16667,0.92000
0.20833,0.29167,0.56000
0.16667,0.37500,0.64000
0.16667,0.33333,0.58000
0.00000,0.41667,0.46000
0.25000,0.37500,0.62000
0.54167,0.12500,0.94000
0.16667,0.37500,0.73000
0.25000,0.37500,0.63000
0.04167,0.54167,0.17000
0.20833,0.29167,0.58000
0.08333,0.45833,0.05000
0.20833,0.33333,0.76000
0.25000,0.37500,0.82000
0.04167,0.50000,0.37000
0.37500,0.08333,0.95000
0.50000,0.16667,0.90000
0.20833,0.33333,0.53000
0.25000,0.37500,0.56000
0.08333,0.37500,0.40000
0.54167,0.12500,0.91000
0.25000,0.37500,0.63000
0.16667,0.37500,0.83000
0.08333,0.50000,0.43000
0.37500,0.12500,0.89000
0.33333,0.08333,0.98000
0.00000,0.41667,0.06000
0.16667,0.29167,0.82000
0.25000,0.33333,0.77000
0.37500,0.08333,0.90000
0.16667,0.37500,0.69000
0.08333,0.37500,0.40000
0.08333,0.41667,0.15000
0.33333,0.08333,0.99000
0.54167,0.16667,0.98000
0.33333,0.16667,0.96000
0.45833,0.08333,0.92000
0.37500,0.12500,0.94000
0.25000,0.29167,0.53000
0.25000,0.29167,0.54000
0.00000,0.33333,0.02000
0.16667,0.33333,0.53000
0.41667,0.08333,0.90000
0.50000,0.16667,0.95000
0.04167,0.37500,0.12000
0.20833,0.29167,0.77000
0.45833,0.08333,0.98000
0.16667,0.29167,0.80000
0.00000,0.45833,0.24000
0.54167,0.16667,0.90000
0.25000,0.33333,0.79000
0.45833,0.12500,0.90000
0.41667,0.16667,0.93000
0.33333,0.12500,0.99000
0.08333,0.41667,0.16000
0.04167,0.33333,0.36000
0.20833,0.33333,0.57000
0.41667,0.12500,0.86000
0.41667,0.16667,0.85000
0.33333,0.16667,0.87000
0.12500,0.45833,0.47000
0.04167,0.45833,0.40000
0.25000,0.29167,0.80000
0.20833,0.29167,0.79000
0.41667,0.12500,0.95000
0.00000,0.33333,0.31000
0.04167,0.45833,0.39000
0.20833,0.29167,0.64000
0.25000,0.37500,0.77000
0.33333,0.08333,0.94000
0.50000,0.12500,0.99000
0.16667,0.33333,0.72000
0.16667,0.33333,0.50000
0.20833,0.33333,0.61000
0.41667,0.08333,0.88000
0.20833,0.33333,0.53000
0.08333,0.33333,0.38000
0.45833,0.12500,0.98000
0.08333,0.54167,0.13000
0.50000,0.08333,0.88000
0.54167,0.12500,0.90000
0.37500,0.08333,0.99000
0.12500,0.37500,0.03000
0.37500,0.16667,0.89000
0.16667,0.33333,0.50000
0.00000,0.50000,0.40000
0.04167,0.50000,0.19000
0.37500,0.08333,0.98000
0.16667,0.37500,0.54000
0.04167,0.50000,0.01000
0.45833,0.16667,0.87000
0.12500,0.33333,0.36000
0.41667,0.12500,0.85000
0.45833,0.12500,0.94000
0.33333,0.16667,0.85000
0.33333,0.12500,0.86000
0.20833,0.37500,0.78000
0.20833,0.37500,0.80000
0.20833,0.37500,0.74000
0.20833,0.33333,0.82000
0.16667,0.33333,0.60000
0.20833,0.33333,0.56000
0.37500,0.08333,0.95000
0.16667,0.29167,0.69000
0.00000,0.41667,0.29000
0.00000,0.37500,0.23000
0.20833,0.37500,0.57000
0.50000,0.16667,0.86000
0.00000,0.50000,0.13000
0.25000,0.37500,0.71000
0.00000,0.54167,0.02000
0.37500,0.16667,0.97000
0.20833,0.29167,0.62000
0.45833,0.16667,0.90000
0.33333,0.12500,0.93000
0.20833,0.33333,0.78000
0.20833,0.33333,0.78000
0.25000,0.37500,0.71000
0.20833,0.33333,0.53000
0.08333,0.33333,0.41000
0.20833,0.37500,0.62000
0.12500,0.37500,0.16000
0.04167,0.41667,0.15000
0.08333,0.33333,0.27000
0.04167,0.41667,0.32000
0.45833,0.16667,0.86000
0.04167,0.54167,0.18000
0.25000,0.37500,0.59000
0.33333,0.16667,0.86000
0.25000,0.37500,0.65000
0.20833,0.29167,0.55000
0.20833,0.37500,0.65000
0.00000,0.37500,0.38000
0.37500,0.16667,0.92000
0.37500,0.08333,0.86000
0.25000,0.37500,0.75000
0.37500,0.16667,0.86000
0.00000,0.50000,0.29000
0.00000,0.33333,0.38000
0.08333,0.37500,0.05000
0.20833,0.29167,0.62000
0.16667,0.29167,0.68000
0.45833,0.12500,0.86000
0.33333,0.08333,0.90000
0.04167,0.45833,0.13000
0.12500,0.50000,0.18000
0.12500,0.41667,0.12000
0.04167,0.45833,0.19000
0.20833,0.33333,0.80000
0.33333,0.16667,0.95000
0.16667,0.37500,0.67000
0.54167,0.12500,0.97000
0.04167,0.41667,0.12000
0.20833,0.33333,0.57000
0.20833,0.29167,0.81000
0.20833,0.29167,0.59000
0.45833,0.16667,0.89000
0.00000,0.54167,0.21000
0.04167,0.37500,0.34000
0.00000,0.41667,0.10000
0.50000,0.12500,0.86000
0.25000,0.33333,0.77000
0.20833,0.37500,0.80000
0.25000,0.37500,0.61000
0.54167,0.16667,0.94000
0.04167,0.54167,0.01000
0.20833,0.37500,0.73000
0.20833,0.33333,0.81000
0.50000,0.16667,0.95000
0.50000,0.08333,0.99000
0.00000,0.33333,0.14000
0.00000,0.50000,0.39000
0.41667,0.12500,0.85000
0.00000,0.45833,0.28000
0.12500,0.41667,0.28000
0.00000,0.45833,0.38000
0.04167,0.54167,0.20000
0.12500,0.41667,0.14000
0.20833,0.37500,0.72000
0.16667,0.37500,0.71000
0.20833,0.33333,0.77000
0.45833,0.16667,0.89000
0.16667,0.29167,0.75000
0.12500,0.54167,0.37000
0.08333,0.45833,0.20000
0.08333,0.45833,0.17000
0.33333,0.08333,0.94000
0.20833,0.37500,0.79000
0.08333,0.45833,0.19000
0.16667,0.29167,0.59000
0.54167,0.12500,0.99000
0.54167,0.12500,0.96000
0.04167,0.41667,0.48000
0.12500,0.50000,0.36000
0.54167,0.16667,0.90000
0.08333,0.41667,0.03000
0.12500,0.50000,0.02000
0.45833,0.12500,0.94000
0.20833,0.33333,0.57000
0.25000,0.29167,0.82000
0.04167,0.50000,0.12000
0.25000,0.29167,0.68000
0.33333,0.08333,0.90000
0.00000,0.54167,0.07000
0.25000,0.29167,0.63000
0.04167,0.45833,0.25000
0.41667,0.16667,0.87000
0.45833,0.08333,0.93000
0.50000,0.16667,0.87000
0.25000,0.29167,0.76000
0.33333,0.08333,0.95000
0.37500,0.12500,0.93000
0.20833,0.37500,0.74000
0.37500,0.16667,0.88000
0.25000,0.33333,0.67000
0.45833,0.12500,0.85000
0.12500,0.41667,0.05000
0.04167,0.37500,0.20000
0.20833,0.37500,0.63000
0.08333,0.41667,0.23000
0.20833,0.29167,0.82000
0.08333,0.50000,0.31000
0.16667,0.29167,0.66000
0.54167,0.12500,0.96000
0.20833,0.33333,0.73000
0.00000,0.50000,0.26000
0.12500,0.41667,0.09000
0.33333,0.16667,0.96000
0.08333,0.41667,0.18000
0.12500,0.37500,0.37000
0.12500,0.33333,0.39000
0.04167,0.54167,0.00000
0.04167,0.45833,0.09000
0.20833,0.29167,0.64000
0.25000,0.29167,0.58000
0.41667,0.16667,0.88000
0.54167,0.12500,0.97000
0.33333,0.16667,0.86000
0.00000,0.45833,0.36000
0.25000,0.29167,0.68000
0.16667,0.37500,0.83000
0.08333,0.37500,0.11000
0.12500,0.37500,0.42000
0.00000,0.37500,0.32000
0.20833,0.33333,0.55000
0.08333,0.45833,0.19000
0.25000,0.29167,0.76000
0.16667,0.29167,0.83000
0.12500,0.45833,0.32000
0.33333,0.08333,0.92000
0.08333,0.33333,0.25000
0.25000,0.33333,0.70000
0.45833,0.12500,0.90000
0.00000,0.45833,0.09000
0.25000,0.29167,0.76000
0.04167,0.54167,0.16000
0.25000,0.29167,0.83000
0.16667,0.37500,0.71000
0.45833,0.08333,0.93000
0.04167,0.50000,0.36000
0.00000,0.37500,0.47000
0.16667,0.33333,0.81000
0.00000,0.33333,0.20000
0.37500,0.12500,0.90000
0.20833,0.33333,0.83000
0.12500,0.45833,0.23000
0.25000,0.29167,0.82000
0.12500,0.41667,0.34000
0.37500,0.08333,0.94000
0.08333,0.41667,0.41000
0.25000,0.37500,0.65000
0.25000,0.33333,0.71000
0.20833,0.29167,0.70000
0.16667,0.33333,0.60000
0.41667,0.08333,0.88000
0.20833,0.37500,0.80000
0.00000,0.33333,0.06000
0.45833,0.16667,0.88000
0.16667,0.37500,0.75000
0.25000,0.37500,0.69000
0.00000,0.33333,0.45000
0.20833,0.37500,0.77000
0.25000,0.37500,0.63000
0.54167,0.08333,0.99000
0.16667,0.37500,0.52000
0.50000,0.12500,0.86000
0.50000,0.12500,0.97000
0.25000,0.37500,0.67000
0.12500,0.33333,0.02000
0.33333,0.08333,0.87000
0.50000,0.12500,0.85000
0.12500,0.33333,0.11000
0.50000,0.16667,0.86000
0.08333,0.41667,0.17000
0.08333,0.41667,0.42000
0.54167,0.08333,0.92000
0.00000,0.54167,0.00000
0.50000,0.12500,0.94000
0.45833,0.08333,0.99000
0.20833,0.33333,0.81000
0.16667,0.37500,0.76000
0.20833,0.29167,0.60000
0.45833,0.16667,0.85000
0.12500,0.37500,0.23000
0.08333,0.45833,0.02000
0.16667,0.33333,0.60000
0.20833,0.29167,0.55000
0.20833,0.29167,0.59000
0.54167,0.16667,0.98000
0.41667,0.16667,0.91000
0.25000,0.37500,0.65000
0.16667,0.29167,0.51000
0.00000,0.50000,0.11000
0.08333,0.37500,0.48000
0.08333,0.54167,0.02000
0.25000,0.33333,0.69000
0.16667,0.29167,0.70000
0.16667,0.33333,0.73000
0.41667,0.12500,0.90000
0.16667,0.33333,0.74000
0.12500,0.41667,0.15000
0.37500,0.08333,0.93000
0.16667,0.33333,0.57000
0.04167,0.41667,0.03000
0.12500,0.33333,0.48000
0.25000,0.29167,0.68000
0.20833,0.33333,0.78000
0.54167,0.08333,0.93000
0.16667,0.33333,0.53000
0.20833,0.37500,0.68000
0.08333,0.54167,0.05000
0.20833,0.37500,0.81000
0.08333,0.37500,0.19000
0.00000,0.33333,0.22000
0.50000,0.12500,0.90000
0.45833,0.16667,0.88000
0.50000,0.12500,0.99000
0.37500,0.16667,0.95000
0.16667,0.29167,0.56000
0.25000,0.29167,0.68000
0.37500,0.12500,0.86000
0.54167,0.12500,0.89000
0.54167,0.16667,0.95000
0.37500,0.08333,0.89000
0.25000,0.37500,0.68000
0.54167,0.12500,0.85000
0.16667,0.37500,0.55000
0.04167,0.50000,0.04000
0.00000,0.41667,0.26000
0.50000,0.08333,0.98000
0.25000,0.29167,0.71000
0.25000,0.29167,0.66000
0.20833,0.37500,0.75000
0.37500,0.08333,0.87000
0.20833,0.33333,0.56000
0.25000,0.37500,0.70000
0.50000,0.16667,0.92000
0.04167,0.45833,0.01000
0.33333,0.16667,0.99000
0.04167,0.41667,0.46000
0.25000,0.33333,0.61000
0.16667,0.37500,0.68000
0.45833,0.08333,0.94000
0.20833,0.33333,0.83000
0.16667,0.29167,0.69000
0.12500,0.50000,0.40000
0.20833,0.33333,0.75000
0.12500,0.45833,0.39000
0.20833,0.33333,0.78000
0.12500,0.41667,0.27000
0.20833,0.29167,0.83000
0.16667,0.29167,0.62000
0.33333,0.12500,0.96000
0.41667,0.08333,0.90000
0.12500,0.45833,0.05000
0.50000,0.08333,0.91000
0.33333,0.12500,0.89000
0.37500,0.16667,0.92000
0.16667,0.37500,0.81000
0.04167,0.33333,0.03000
0.00000,0.37500,0.09000
0.00000,0.33333,0.19000
0.00000,0.50000,0.02000
0.45833,0.16667,0.87000
0.25000,0.37500,0.78000
0.16667,0.29167,0.54000
0.16667,0.37500,0.65000
0.12500,0.45833,0.14000
0.41667,0.08333,0.91000
0.54167,0.08333,0.95000
0.12500,0.45833,0.44000
0.00000,0.41667,0.26000
0.25000,0.37500,0.58000
0.25000,0.37500,0.66000
0.50000,0.08333,0.85000
0.54167,0.16667,0.98000
0.20833,0.29167,0.60000
0.04167,0.45833,0.01000
0.00000,0.45833,0.40000
0.12500,0.54167,0.43000
0.25000,0.37500,0.50000
0.20833,0.33333,0.59000
0.08333,0.41667,0.30000
0.20833,0.37500,0.75000
0.20833,0.37500,0.69000
0.54167,0.16667,0.98000
0.16667,0.37500,0.51000
0.37500,0.08333,0.94000
0.20833,0.29167,0.71000
0.54167,0.16667,0.92000
0.12500,0.54167,0.34000
0.00000,0.37500,0.18000
0.20833,0.37500,0.52000
0.12500,0.54167,0.13000
0.45833,0.12500,0.94000
0.12500,0.45833,0.19000
0.00000,0.33333,0.00000
0.20833,0.29167,0.64000
0.08333,0.37500,0.11000
0.37500,0.12500,0.93000
0.33333,0.08333,0.89000
0.50000,0.08333,0.98000
0.54167,0.16667,0.87000
0.20833,0.29167,0.50000
0.12500,0.41667,0.40000
0.20833,0.37500,0.52000
0.45833,0.16667,0.86000
0.54167,0.12500,0.97000
0.33333,0.12500,0.95000
0.37500,0.16667,0.92000
0.45833,0.08333,0.86000
0.20833,0.29167,0.59000
0.16667,0.29167,0.75000
0.04167,0.41667,0.38000
0.25000,0.33333,0.60000
0.08333,0.54167,0.32000
0.33333,0.08333,0.98000
0.04167,0.33333,0.33000
0.41667,0.12500,0.89000
0.25000,0.33333,0.61000
0.20833,0.37500,0.70000
0.00000,0.37500,0.46000
0.00000,0.41667,0.10000
0.08333,0.45833,0.33000
0.37500,0.12500,0.98000
0.16667,0.33333,0.78000
0.04167,0.45833,0.13000
0.08333,0.50000,0.22000
0.25000,0.29167,0.61000
0.20833,0.29167,0.80000
0.33333,0.08333,0.94000
0.12500,0.33333,0.25000
0.54167,0.16667,0.91000
0.08333,0.45833,0.17000
0.12500,0.54167,0.46000
0.25000,0.37500,0.63000
0.25000,0.37500,0.56000
0.16667,0.37500,0.51000
0.33333,0.16667,0.98000
0.04167,0.37500,0.09000
0.25000,0.37500,0.81000
0.16667,0.37500,0.58000
0.04167,0.54167,0.08000
0.50000,0.08333,0.91000
0.25000,0.37500,0.80000
0.20833,0.33333,0.74000
0.16667,0.29167,0.71000
0.04167,0.54167,0.15000
0.16667,0.29167,0.82000
0.04167,0.33333,0.35000
0.41667,0.08333,0.99000
0.04167,0.41667,0.05000
0.20833,0.33333,0.69000
0.25000,0.33333,0.50000
0.12500,0.50000,0.37000
0.25000,0.33333,0.58000
0.16667,0.37500,0.83000
0.16667,0.29167,0.82000
0.37500,0.08333,0.95000
0.54167,0.16667,0.95000
0.45833,0.16667,0.89000
0.41667,0.12500,0.87000
0.50000,0.12500,0.87000
0.50000,0.08333,0.98000
0.16667,0.37500,0.83000
0.45833,0.12500,0.88000
0.20833,0.29167,0.50000
0.16667,0.29167,0.77000
0.41667,0.08333,0.86000
0.16667,0.37500,0.65000
0.20833,0.33333,0.78000
0.04167,0.41667,0.15000
0.08333,0.33333,0.33000
0.00000,0.50000,0.40000
0.16667,0.33333,0.66000
0.00000,0.45833,0.25000
0.00000,0.37500,0.46000
0.16667,0.33333,0.52000
0.25000,0.29167,0.80000
0.20833,0.29167,0.56000
0.04167,0.41667,0.44000
